Order_id,Counter_party_1,inst_Code,c1_ISIN,c1_Date,c1_Time,Settlement_date,Buy_sell,c1_Price,c1_Volume,c1_Trade amount,Counter_party_2,c2_Code,c2_ISIN,c2_Date,c2_Time,c2_price,c2_Volume,c2_Trade_amount,Settled,Comments
179893,C1121135,ABAN,INE421A01028,18-12-2014,09:30:00,20/12/2014,S,441.7,8683,3835281.1,C2215194,ABAN,INE421A01028,18-12-2014,09:30:00,441.7,8683,3835281.1,Y,Settled
253288,C1165816,ABB,INE117A01022,18-12-2014,09:30:00,20/12/2014,S,1185,258,305730,C2258200,ABB,INE117A01022,18-12-2014,09:30:00,1185,258,305730,Y,Settled
355747,C1119412,ABIRLANUVO,INE069A01017 ,18-12-2014,09:30:00,20/12/2014,S,1628.85,617,1005000.45,C2260750,ABIRLANUVO,INE069A01017 ,18-12-2014,09:30:00,1628.85,617,1005000.45,Y,Settled
432657,C1163443,ACC,INE012A01025,18-12-2014,09:30:00,20/12/2014,S,1399.4,269,376438.6,C2236408,ACC,INE012A01025,18-12-2014,09:30:00,1399.4,269,376438.6,Y,Settled
510663,C1155687,ADANIENT,INE423A01024,18-12-2014,09:30:00,20/12/2014,B,447.6,1709,764948.4,C2204043,ADANIENT,INE423A01024,18-12-2014,09:30:00,447.6,1709,764948.4,Y,Settled
6330723,C1123536,CRISIL,INE007A01025,18-12-2014,09:30:00,20/12/2014,B,1827.9,4,7311.6,C2204089,CRISIL,INE007A01025,18-12-2014,09:30:00,1827.9,4,7311.6,Y,Settled
6668245,C1139183,DABUR,INE016A01026,18-12-2014,09:30:00,20/12/2014,B,226.9,1263,286574.7,C2231324,DABUR,INE016A01026,18-12-2014,09:30:00,226.9,1263,286574.7,Y,Settled
16717,C1154420,3IINFOTECH,INE748C01020,18-12-2014,09:31:00,20/12/2014,S,7.4,1100,8140,C2244632,3IINFOTECH,INE748C01020,18-12-2014,09:31:00,7.4,1100,8140,Y,Settled
114498,C1141098,8KMILES,INE650K01021,18-12-2014,09:31:00,20/12/2014,B,564.95,214,120899.3,C2236923,8KMILES,INE650K01021,18-12-2014,09:31:00,564.95,214,120899.3,Y,Settled
179894,C1158332,ABAN,INE421A01028,18-12-2014,09:31:00,20/12/2014,B,441.65,6973,3079625.45,C2207998,ABAN,INE421A01028,18-12-2014,09:31:00,441.65,6973,3079625.45,Y,Settled
253289,C1103386,ABB,INE117A01022,18-12-2014,09:31:00,20/12/2014,B,1186.7,224,265820.8,C2208209,ABB,INE117A01022,18-12-2014,09:31:00,1186.7,224,265820.8,Y,Settled
355748,C1117676,ABIRLANUVO,INE069A01017 ,18-12-2014,09:31:00,20/12/2014,B,1628.95,250,407237.5,C2228373,ABIRLANUVO,INE069A01017 ,18-12-2014,09:31:00,1628.95,250,407237.5,Y,Settled
432658,C1180691,ACC,INE012A01025,18-12-2014,09:31:00,20/12/2014,B,1398.2,88,123041.6,C2286449,ACC,INE415A01038,18-12-2014,09:31:00,1398.2,88,123041.6,N,ISIN mismatch
510664,C1150120,ADANIENT,INE423A01024,18-12-2014,09:31:00,20/12/2014,B,448.8,3120,1400256,C2231329,ADANIENT,INE423A01024,18-12-2014,09:31:00,448.8,3120,1400256,Y,Settled
6330724,C1127800,CRISIL,INE007A01025,18-12-2014,09:31:00,20/12/2014,B,1834.95,11,20184.45,C2298456,CRISIL,INE059A01026,18-12-2014,09:31:00,1834.95,11,20184.45,N,ISIN mismatch
6668246,C1109882,DABUR,INE016A01026,18-12-2014,09:31:00,20/12/2014,B,226.85,536,121591.6,C2219184,DABUR,INE016A01026,18-12-2014,09:31:00,226.85,536,121591.6,Y,Settled
114499,C1180965,8KMILES,INE650K01021,18-12-2014,09:32:00,20/12/2014,B,564.95,120,67794,C2203523,8KMILES,INE650K01021,18-12-2014,09:32:00,564.95,119,67229.05,N,volume mismatch between Buyer and seller
179895,C1143508,ABAN,INE421A01028,18-12-2014,09:32:00,20/12/2014,B,442,7538,3331796,C2251963,ABAN,INE421A01028,18-12-2014,09:32:00,442,7538,3331796,Y,Settled
253290,C1143439,ABB,INE117A01022,18-12-2014,09:32:00,20/12/2014,B,1184,369,436896,C2290416,ABB,INE117A01022,18-12-2014,09:32:00,1184,350,414400,N,volume mismatch between Buyer and seller
305660,C1113676,ABBOTINDIA,INE358A01014,18-12-2014,09:32:00,20/12/2014,B,3385,4,13540,C2238155,ABBOTINDIA,INE358A01014,18-12-2014,09:32:00,3385,4,13540,Y,Settled
355749,C1112375,ABIRLANUVO,INE069A01017 ,18-12-2014,09:32:00,20/12/2014,B,1630.7,1322,2155785.4,C2282777,ABIRLANUVO,INE069A01017 ,18-12-2014,09:32:00,1630.7,1322,2155785.4,Y,Settled
432659,C1195336,ACC,INE012A01025,18-12-2014,09:32:00,20/12/2014,B,1399.05,965,1350083.25,C2291975,ACC,INE415A01038,18-12-2014,09:32:00,1399.05,965,1350083.25,N,ISIN mismatch
510665,C1141743,ADANIENT,INE423A01024,18-12-2014,09:32:00,20/12/2014,B,449.4,5267,2366989.8,C2291663,ADANIENT,INE423A01024,18-12-2014,09:32:00,449.4,5267,2366989.8,Y,Settled
6668247,C1121510,DABUR,INE016A01026,18-12-2014,09:32:00,20/12/2014,B,227,1218,276486,C2266157,DABUR,INE016A01026,18-12-2014,09:32:00,227,1218,276486,Y,Settled
16719,C1134393,3IINFOTECH,INE748C01020,18-12-2014,09:33:00,20/12/2014,B,7.4,562,4158.8,C2294680,3IINFOTECH,INE748C01020,18-12-2014,09:33:00,7.4,562,4158.8,Y,Settled
114500,C1187716,8KMILES,INE650K01021,18-12-2014,09:33:00,20/12/2014,B,564.95,121,68358.95,C2225071,8KMILES,INE650K01021,18-12-2014,09:33:00,564.95,121,68358.95,Y,Settled
179896,C1101113,ABAN,INE421A01028,18-12-2014,09:33:00,20/12/2014,B,441.7,5760,2544192,C2222674,ABAN,INE421A01028,18-12-2014,09:33:00,441.7,5760,2544192,Y,Settled
253291,C1188538,ABB,INE117A01022,18-12-2014,09:33:00,20/12/2014,B,1182.5,500,591250,C2228315,ABB,INE117A01022,18-12-2014,09:33:00,1182.5,500,591250,Y,Settled
355750,C1129739,ABIRLANUVO,INE069A01017 ,18-12-2014,09:33:00,20/12/2014,B,1634.5,829,1355000.5,C2283851,ABIRLANUVO,INE069A01017 ,18-12-2014,09:33:00,1640,829,1359560,N,Price mismatch between Buyer and Seller
432660,C1134576,ACC,INE012A01025,18-12-2014,09:33:00,20/12/2014,B,1398.9,290,405681,C2244786,ACC,INE415A01038,18-12-2014,09:33:00,1398.9,290,405681,N,ISIN mismatch
510666,C1141578,ADANIENT,INE423A01024,18-12-2014,09:33:00,20/12/2014,B,448.95,2759,1238653.05,C2214567,ADANIENT,INE423A01024,18-12-2014,09:33:00,448.95,2759,1238653.05,Y,Settled
6330725,C1178294,CRISIL,INE007A01025,18-12-2014,09:33:00,20/12/2014,B,1822.4,50,91120,C2238780,CRISIL,INE007A01025,18-12-2014,09:33:00,1822.4,50,91120,Y,Settled
6668248,C1149894,DABUR,INE399G01015,18-12-2014,09:33:00,20/12/2014,S,226.8,1542,349725.6,C2234393,DABUR,INE016A01026,18-12-2014,09:33:00,226.8,1542,349725.6,N,ISIN mismatch
114501,C1119866,8KMILES,INE650K01021,18-12-2014,09:34:00,20/12/2014,B,564.9,215,121453.5,C2228515,8KMILES,INE650K01021,18-12-2014,09:34:00,564.9,215,121453.5,Y,Settled
179897,C1156602,ABAN,INE421A01028,18-12-2014,09:34:00,20/12/2014,B,440.75,7459,3287554.25,C2257937,ABAN,INE067A01029,18-12-2014,09:34:00,440.75,7459,3287554.25,N,ISIN mismatch
253292,C1164106,ABB,INE117A01022,18-12-2014,09:34:00,20/12/2014,B,1180,492,580560,C2237647,ABB,INE117A01022,18-12-2014,09:34:00,1180,492,580560,Y,Settled
355751,C1190900,ABIRLANUVO,INE069A01017 ,18-12-2014,09:34:00,20/12/2014,B,1634.75,1828,2988323,C2298147,ABIRLANUVO,INE069A01017 ,18-12-2014,09:34:00,1634.75,1828,2988323,Y,Settled
432661,C1150065,ACC,INE012A01025,18-12-2014,09:34:00,20/12/2014,B,1396.75,309,431595.75,C2248121,ACC,INE415A01038,18-12-2014,09:34:00,1396.75,309,431595.75,N,ISIN mismatch
510667,C1108965,ADANIENT,INE423A01024,18-12-2014,09:34:00,20/12/2014,B,448.6,10651,4778038.6,C2276572,ADANIENT,INE423A01024,18-12-2014,09:34:00,448.6,10651,4778038.6,Y,Settled
6668249,C1105277,DABUR,INE016A01026,18-12-2014,09:34:00,20/12/2014,S,226.75,2186,495675.5,C2216340,ABB,INE016A01026,18-12-2014,09:34:00,226.75,2186,495675.5,N,Security code mismatch
114502,C1140991,8KMILES,INE650K01021,18-12-2014,09:35:00,20/12/2014,B,564,50,28200,C2292144,8KMILES,INE650K01021,18-12-2014,09:35:00,564,50,28200,Y,Settled
179898,C1106736,ABAN,INE421A01028,18-12-2014,09:35:00,20/12/2014,B,439.5,5038,2214201,C2295880,ABAN,INE421A01028,18-12-2014,09:35:00,439.5,5038,2214201,Y,Settled
253293,C1100194,ABB,INE117A01022,18-12-2014,09:35:00,20/12/2014,B,1180.95,515,608189.25,C2273581,ABB,INE117A01022,18-12-2014,09:35:00,1180.95,515,608189.25,Y,Settled
355752,C1146551,ABIRLANUVO,INE069A01017 ,18-12-2014,09:35:00,20/12/2014,B,1632.9,1044,1704747.6,C2240693,ABIRLANUVO,INE069A01017 ,18-12-2014,09:35:00,1632.9,1044,1704747.6,Y,Settled
432662,C1133367,ACC,INE012A01025,18-12-2014,09:35:00,20/12/2014,B,1396.45,165,230414.25,C2281538,ACC,INE415A01038,18-12-2014,09:35:00,1396.45,165,230414.25,N,ISIN mismatch
510668,C1106323,ADANIENT,INE423A01024,18-12-2014,09:35:00,20/12/2014,B,447.6,2446,1094829.6,C2232253,ADANIENT,INE423A01024,18-12-2014,09:35:00,447.6,2446,1094829.6,Y,Settled
6668250,C1139986,DABUR,INE016A01026,18-12-2014,09:35:00,20/12/2014,S,226.35,668,151201.8,C2222394,DABUR,INE016A01026,18-12-2014,09:35:00,226.35,668,151201.8,Y,Settled
16721,C1119129,3IINFOTECH,INE748C01020,18-12-2014,09:36:00,20/12/2014,S,7.35,1251,9194.85,C2203380,3IINFOTECH,INE748C01020,18-12-2014,09:36:00,7.35,1251,9194.85,Y,Settled
114503,C1197778,8KMILES,INE650K01021,18-12-2014,09:36:00,20/12/2014,B,562.05,178,100044.9,C2274369,8KMILES,INE650K01021,18-12-2014,09:36:00,562.05,178,100044.9,Y,Settled
179899,C1172195,ABAN,INE421A01028,18-12-2014,09:36:00,20/12/2014,B,439.45,8298,3646556.1,C2257962,ABAN,INE421A01028,18-12-2014,09:36:00,439.45,8298,3646556.1,Y,Settled
253294,C1140138,ABB,INE117A01022,18-12-2014,09:36:00,20/12/2014,S,1180,110,129800,C2212092,ABB,INE117A01022,18-12-2014,09:36:00,1179.15,110,129706.5,N,Price mismatch between Buyer and Seller
355753,C1130307,ABIRLANUVO,INE069A01017 ,18-12-2014,09:36:00,20/12/2014,S,1633.95,444,725473.8,C2206241,ABIRLANUVO,INE069A01017 ,18-12-2014,09:36:00,1633.95,447,730375.65,N,volume mismatch between Buyer and seller
432663,C1168645,ACC,INE012A01025,18-12-2014,09:36:00,20/12/2014,S,1396.2,331,462142.2,C2295092,ACC,INE012A01025,18-12-2014,09:36:00,1396.2,331,462142.2,Y,Settled
6668251,C1110880,DABUR,INE016A01026,18-12-2014,09:36:00,20/12/2014,B,226.4,379,85805.6,C2266658,DABUR,INE016A01026,18-12-2014,09:36:00,226.4,378,85579.2,N,volume mismatch between Buyer and seller
16722,C1159197,3IINFOTECH,INE748C01020,18-12-2014,09:37:00,20/12/2014,S,7.4,1501,11107.4,C2274481,3IINFOTECH,INE748C01020,18-12-2014,09:37:00,7.4,1501,11107.4,Y,Settled
114504,C1104889,8KMILES,INE650K01021,18-12-2014,09:37:00,20/12/2014,B,562,10,5620,C2225277,8KMILES,INE650K01021,18-12-2014,09:37:00,562,10,5620,Y,Settled
179900,C1100974,ABAN,INE421A01028,18-12-2014,09:37:00,20/12/2014,S,439,4968,2180952,C2250592,ABAN,INE421A01028,18-12-2014,09:37:00,439,4968,2180952,Y,Settled
253295,C1152879,ABB,INE117A01022,18-12-2014,09:37:00,20/12/2014,B,1183,187,221221,C2284071,ABB,INE117A01022,18-12-2014,09:37:00,1183,187,221223,N,Trade mismatch between Buyer and Seller
355754,C1136396,ABIRLANUVO,INE069A01017 ,18-12-2014,09:37:00,20/12/2014,B,1635,372,608220,C2272636,ABIRLANUVO,INE069A01017 ,18-12-2014,09:37:00,1635,372,608220,Y,Settled
432664,C1101916,ACC,INE012A01025,18-12-2014,09:37:00,20/12/2014,B,1398.15,597,834695.55,C2268897,ACC,INE415A01038,18-12-2014,09:37:00,1398.15,597,834695.55,N,ISIN mismatch
510670,C1127420,ADANIENT,INE423A01024,18-12-2014,09:37:00,20/12/2014,B,446.7,1035,462334.5,C2296152,ABB,INE423A01024,18-12-2014,09:37:00,446.7,1035,462334.5,N,Security code mismatch
6668252,C1106321,DABUR,INE016A01026,18-12-2014,09:37:00,20/12/2014,B,226.6,5216,1181945.6,C2242031,DABUR,INE016A01026,18-12-2014,09:37:00,226.6,5216,1181945.6,Y,Settled
16723,C1164514,3IINFOTECH,INE748C01020,18-12-2014,09:38:00,20/12/2014,S,7.35,1500,11025,C2285754,3IINFOTECH,INE748C01020,18-12-2014,09:38:00,7.35,1500,11025,Y,Settled
179901,C1158098,ABAN,INE421A01028,18-12-2014,09:38:00,20/12/2014,B,439.4,3743,1644674.2,C2208530,ABAN,INE421A01028,18-12-2014,09:38:00,439.4,3743,1644674.2,Y,Settled
253296,C1195953,ABB,INE117A01022,18-12-2014,09:38:00,20/12/2014,B,1183.6,133,157418.8,C2209249,ABB,INE117A01022,18-12-2014,09:38:00,1183.6,133,157418.8,Y,Settled
355755,C1116153,ABIRLANUVO,INE069A01017 ,18-12-2014,09:38:00,20/12/2014,B,1636,766,1253176,C2255064,ABIRLANUVO,INE069A01017 ,18-12-2014,09:38:00,1636,766,1253176,Y,Settled
432665,C1106529,ACC,INE012A01025,18-12-2014,09:38:00,20/12/2014,B,1398.05,4995,6983259.75,C2230565,ACC,INE415A01038,18-12-2014,09:38:00,1398.05,4995,6983259.75,N,ISIN mismatch
510671,C1195652,ADANIENT,INE423A01024,18-12-2014,09:38:00,20/12/2014,B,446,1918,855428,C2277620,ADANIENT,INE423A01024,18-12-2014,09:38:00,446,1918,855428,Y,Settled
6668253,C1187613,DABUR,INE016A01026,18-12-2014,09:38:00,20/12/2014,B,226.6,1783,404027.8,C2255480,DABUR,INE016A01026,18-12-2014,09:38:00,226.6,1783,404027.8,Y,Settled
16724,C1123761,3IINFOTECH,INE748C01020,18-12-2014,09:39:00,20/12/2014,B,7.4,13,96.2,C2241673,3IINFOTECH,INE748C01020,18-12-2014,09:39:00,7.4,13,96.2,Y,Settled
114506,C1117930,8KMILES,INE650K01021,18-12-2014,09:39:00,20/12/2014,B,561,110,61710,C2251352,8KMILES,INE650K01021,18-12-2014,09:39:00,561,110,61710,Y,Settled
179902,C1134994,ABAN,INE421A01028,18-12-2014,09:39:00,20/12/2014,B,438.7,1681,737454.7,C2237263,ABAN,INE421A01028,18-12-2014,09:39:00,438.7,1681,737454.7,Y,Settled
253297,C1138224,ABB,INE117A01022,18-12-2014,09:39:00,20/12/2014,B,1185.1,129,152877.9,C2220445,ABB,INE117A01022,18-12-2014,09:39:00,1185.1,129,152877.9,Y,Settled
355756,C1159015,ABIRLANUVO,INE069A01017 ,18-12-2014,09:39:00,20/12/2014,B,1637.95,1585,2596150.75,C2222170,ABIRLANUVO,INE069A01017 ,18-12-2014,09:39:00,1637.95,1583,2592874.85,N,volume mismatch between Buyer and seller
432666,C1173648,ACC,INE012A01025,18-12-2014,09:39:00,20/12/2014,B,1397.95,328,458527.6,C2280253,ACC,INE415A01038,18-12-2014,09:39:00,1397.95,328,458527.6,N,ISIN mismatch
510672,C1100791,ADANIENT,INE423A01024,18-12-2014,09:39:00,20/12/2014,B,446.05,2356,1050893.8,C2281202,ADANIENT,INE423A01024,18-12-2014,09:39:00,446.05,2356,1050893.8,Y,Settled
6330728,C1163553,CRISIL,INE007A01025,18-12-2014,09:39:00,20/12/2014,B,1826,40,73040,C2254076,CRISIL,INE007A01025,18-12-2014,09:39:00,1826,40,73040,Y,Settled
6668254,C1153872,DABUR,INE016A01026,18-12-2014,09:39:00,20/12/2014,S,226.6,629,142531.4,C2240665,DABUR,INE016A01026,18-12-2014,09:39:00,226.6,629,142531.4,Y,Settled
16725,C1141037,3IINFOTECH,INE748C01020,18-12-2014,09:40:00,20/12/2014,B,7.35,1170,8599.5,C2221649,3IINFOTECH,INE748C01020,18-12-2014,09:40:00,7.35,380,2793,N,volume mismatch between Buyer and seller
114507,C1126022,8KMILES,INE650K01021,18-12-2014,09:40:00,20/12/2014,B,563.95,75,42296.25,C2273079,RELINFRA,INE650K01021,18-12-2014,09:40:00,563.95,75,42296.25,N,Security code mismatch
179903,C1113203,ABAN,INE421A01028,18-12-2014,09:40:00,20/12/2014,B,438.95,4012,1761067.4,C2298447,ABAN,INE421A01028,18-12-2014,09:40:00,438.95,4012,1761067.4,Y,Settled
253298,C1168035,ABB,INE117A01022,18-12-2014,09:40:00,20/12/2014,B,1190.25,1307,1555656.75,C2200306,ABB,INE117A01022,18-12-2014,09:40:00,1190.25,1307,1555656.75,Y,Settled
355757,C1151639,ABIRLANUVO,INE069A01017 ,18-12-2014,09:40:00,20/12/2014,B,1637.5,1076,1761950,C2203419,ABIRLANUVO,INE069A01017 ,18-12-2014,09:40:00,1637.5,1076,1761950,Y,Settled
432667,C1107169,ACC,INE012A01025,18-12-2014,09:40:00,20/12/2014,B,1398,503,703194,C2238349,ACC,INE415A01038,18-12-2014,09:40:00,1398,503,703194,N,ISIN mismatch
510673,C1124514,ADANIENT,INE423A01024,18-12-2014,09:40:00,20/12/2014,B,445.4,2691,1198571.4,C2226497,ADANIENT,INE423A01024,18-12-2014,09:40:00,445.4,2691,1198571.4,Y,Settled
6330729,C1138834,CRISIL,INE007A01025,18-12-2014,09:40:00,20/12/2014,B,1828.45,25,45711.25,C2235811,CRISIL,INE007A01025,18-12-2014,09:40:00,1828.45,25,45711.25,Y,Settled
6668255,C1147494,DABUR,INE016A01026,18-12-2014,09:40:00,20/12/2014,S,226.75,1004,227657,C2209655,DABUR,INE016A01026,18-12-2014,09:40:00,226.75,1004,227657,Y,Settled
16726,C1118489,3IINFOTECH,INE748C01020,18-12-2014,09:41:00,20/12/2014,B,7.4,1323,9790.2,C2261229,3IINFOTECH,INE330H01018,18-12-2014,09:41:00,7.4,1323,9790.2,N,ISIN mismatch
179904,C1121658,ABAN,INE421A01028,18-12-2014,09:41:00,20/12/2014,B,439.4,2629,1155182.6,C2261618,ABAN,INE421A01028,18-12-2014,09:41:00,440,2629,1156760,N,Price mismatch between Buyer and Seller
253299,C1101823,ABB,INE117A01022,18-12-2014,09:41:00,20/12/2014,S,1193,736,878048,C2264268,ABB,INE117A01022,18-12-2014,09:41:00,1193,736,878048,Y,Settled
355758,C1121800,ABIRLANUVO,INE069A01017 ,18-12-2014,09:41:00,20/12/2014,B,1637.95,896,1467603.2,C2248933,ABIRLANUVO,INE069A01017 ,18-12-2014,09:41:00,1637.95,896,1467603.2,Y,Settled
432668,C1143299,ACC,INE012A01025,18-12-2014,09:41:00,20/12/2014,B,1398.35,668,934097.8,C2268995,ACC,INE415A01038,18-12-2014,09:41:00,1398.35,668,934097.8,N,ISIN mismatch
510674,C1184492,ADANIENT,INE423A01024,18-12-2014,09:41:00,20/12/2014,B,445.2,695,309414,C2211409,ADANIENT,INE423A01024,18-12-2014,09:41:00,445.2,695,309414,Y,Settled
6668256,C1169728,DABUR,INE016A01026,18-12-2014,09:41:00,20/12/2014,B,226.65,763,172933.95,C2200807,DABUR,INE016A01026,18-12-2014,09:41:00,226.65,763,172933.95,Y,Settled
16727,C1118648,3IINFOTECH,INE748C01020,18-12-2014,09:42:00,20/12/2014,B,7.4,20920,154808,C2257385,3IINFOTECH,INE748C01020,18-12-2014,09:42:00,7.4,20920,154808,Y,Settled
114509,C1132675,8KMILES,INE650K01021,18-12-2014,09:42:00,20/12/2014,S,563.75,37,20858.75,C2210912,8KMILES,INE650K01021,18-12-2014,09:42:00,563.75,37,20858.75,Y,Settled
179905,C1175639,ABAN,INE421A01028,18-12-2014,09:42:00,20/12/2014,S,439,2000,878000,C2266237,ABAN,INE421A01028,18-12-2014,09:42:00,439,2000,878000,Y,Settled
253300,C1179777,ABB,INE117A01022,18-12-2014,09:42:00,20/12/2014,S,1190,378,449820,C2205174,ABB,INE117A01022,18-12-2014,09:42:00,1190,378,449820,Y,Settled
355759,C1105411,ABIRLANUVO,INE069A01017 ,18-12-2014,09:42:00,20/12/2014,S,1637.9,1069,1750915.1,C2239414,ABIRLANUVO,INE069A01017 ,18-12-2014,09:42:00,1637.9,1069,1750915.1,Y,Settled
432669,C1168110,ACC,INE012A01025,18-12-2014,09:42:00,20/12/2014,S,1398,1213,1695774,C2266534,ACC,INE012A01025,18-12-2014,09:42:00,1398,1213,1695774,Y,Settled
510675,C1146809,ADANIENT,INE423A01024,18-12-2014,09:42:00,20/12/2014,B,445.2,1753,780435.6,C2288239,ADANIENT,INE423A01024,18-12-2014,09:42:00,445.2,1753,780435.6,Y,Settled
6668257,C1158049,DABUR,INE016A01026,18-12-2014,09:42:00,20/12/2014,B,226.65,528,119671.2,C2200959,DABUR,INE016A01026,18-12-2014,09:42:00,226.65,528,119671.2,Y,Settled
114510,C1132879,8KMILES,INE650K01021,18-12-2014,09:43:00,20/12/2014,S,562.85,113,63602.05,C2265600,8KMILES,INE650K01021,18-12-2014,09:43:00,562.85,144,81050.4,N,volume mismatch between Buyer and seller
179906,C1190750,ABAN,INE421A01028,18-12-2014,09:43:00,20/12/2014,B,438.85,2112,926851.2,C2219018,ABAN,INE421A01028,18-12-2014,09:43:00,438.85,2112,926851.2,Y,Settled
253301,C1166033,ABB,INE117A01022,18-12-2014,09:43:00,20/12/2014,B,1188,112,133056,C2233466,ABB,INE117A01022,18-12-2014,09:43:00,1188,112,133056,Y,Settled
355760,C1192943,ABIRLANUVO,INE069A01017 ,18-12-2014,09:43:00,20/12/2014,S,1642.5,1673,2747902.5,C2257164,ABIRLANUVO,INE069A01017 ,18-12-2014,09:43:00,1642.5,1673,2747902.5,Y,Settled
6668258,C1141305,DABUR,INE016A01026,18-12-2014,09:43:00,20/12/2014,S,226.75,573,129927.75,C2235524,DABUR,INE016A01026,18-12-2014,09:43:00,226.75,573,129927.75,Y,Settled
16728,C1113860,3IINFOTECH,INE748C01020,18-12-2014,09:44:00,20/12/2014,S,7.35,4532,33310.2,C2251877,3IINFOTECH,INE748C01020,18-12-2014,09:44:00,7.35,5000,36750,N,volume mismatch between Buyer and seller
114511,C1191930,8KMILES,INE650K01021,18-12-2014,09:44:00,20/12/2014,B,560,294,164640,C2225006,8KMILES,INE650K01021,18-12-2014,09:44:00,560,294,164640,Y,Settled
179907,C1119587,ABAN,INE421A01028,18-12-2014,09:44:00,20/12/2014,S,438.6,978,428950.8,C2202004,ABAN,INE421A01028,18-12-2014,09:44:00,438.6,978,428950.8,Y,Settled
253302,C1173890,ABB,INE117A01022,18-12-2014,09:44:00,20/12/2014,B,1190,425,505750,C2288487,AIL,INE117A01022,18-12-2014,09:44:00,1190,425,505750,N,Security code mismatch
355761,C1118280,ABIRLANUVO,INE069A01017 ,18-12-2014,09:44:00,20/12/2014,S,1642.95,1531,2515356.45,C2271306,ABIRLANUVO,INE069A01017 ,18-12-2014,09:44:00,1642.95,1531,2515356.45,Y,Settled
432671,C1157223,ACC,INE012A01025,18-12-2014,09:44:00,20/12/2014,B,1398.6,218,304894.8,C2201028,ACC,INE415A01038,18-12-2014,09:44:00,1398.6,218,304894.8,N,ISIN mismatch
510677,C1170501,ADANIENT,INE423A01024,18-12-2014,09:44:00,20/12/2014,B,445.2,253,112635.6,C2240079,ADANIENT,INE423A01024,18-12-2014,09:44:00,445.2,253,112635.6,Y,Settled
6668259,C1113474,DABUR,INE016A01026,18-12-2014,09:44:00,20/12/2014,B,226.35,492,111364.2,C2213151,DABUR,INE016A01026,18-12-2014,09:44:00,226.35,492,111364.2,Y,Settled
16729,C1171922,3IINFOTECH,INE748C01020,18-12-2014,09:45:00,20/12/2014,B,7.4,200,1480,C2256532,3IINFOTECH,INE748C01020,18-12-2014,09:45:00,7.4,200,1480,Y,Settled
114512,C1115119,8KMILES,INE650K01021,18-12-2014,09:45:00,20/12/2014,B,559.9,312,174688.8,C2285069,8KMILES,INE650K01021,18-12-2014,09:45:00,559.9,312,174688.8,Y,Settled
179908,C1136302,ABAN,INE421A01028,18-12-2014,09:45:00,20/12/2014,B,438.5,1599,701161.5,C2292154,ABAN,INE421A01028,18-12-2014,09:45:00,438.5,1599,701161.5,Y,Settled
253303,C1115770,ABB,INE117A01022,18-12-2014,09:45:00,20/12/2014,B,1195.05,690,824584.5,C2235412,ABB,INE117A01022,18-12-2014,09:45:00,1195.05,690,824584.5,Y,Settled
355762,C1145092,ABIRLANUVO,INE069A01017 ,18-12-2014,09:45:00,20/12/2014,B,1645,1966,3234070,C2284673,ABIRLANUVO,INE069A01017 ,18-12-2014,09:45:00,1645,1966,3234070,Y,Settled
432672,C1102955,ACC,INE012A01025,18-12-2014,09:45:00,20/12/2014,B,1398.45,879,1229237.55,C2264549,ACC,INE415A01038,18-12-2014,09:45:00,1398.45,879,1229237.55,N,ISIN mismatch
6668260,C1135014,DABUR,INE016A01026,18-12-2014,09:45:00,20/12/2014,S,226.35,209,47307.15,C2286743,DABUR,INE016A01026,18-12-2014,09:45:00,226.35,209,47307.15,Y,Settled
114513,C1103990,8KMILES,INE650K01021,18-12-2014,09:46:00,20/12/2014,B,563,123,69249,C2265090,8KMILES,INE650K01021,18-12-2014,09:46:00,564,123,69372,N,Price mismatch between Buyer and Seller
179909,C1121168,ABAN,INE421A01028,18-12-2014,09:46:00,20/12/2014,B,438.85,3963,1739162.55,C2214277,ABAN,INE421A01028,18-12-2014,09:46:00,439,3963,1739757,N,Price mismatch between Buyer and Seller
253304,C1153771,ABB,INE117A01022,18-12-2014,09:46:00,20/12/2014,B,1198,1055,1263890,C2293854,ABB,INE117A01022,18-12-2014,09:46:00,1198,1055,1263890,Y,Settled
305665,C1134974,ABBOTINDIA,INE358A01014,18-12-2014,09:46:00,20/12/2014,B,3389.9,5,16949.5,C2245616,ABBOTINDIA,INE358A01014,18-12-2014,09:46:00,3389.9,5,16949.5,Y,Settled
355763,C1145453,ABIRLANUVO,INE069A01017 ,18-12-2014,09:46:00,20/12/2014,B,1645,1757,2890265,C2201711,ABIRLANUVO,INE069A01017 ,18-12-2014,09:46:00,1645,1757,2890265,Y,Settled
432673,C1178142,ACC,INE012A01025,18-12-2014,09:46:00,20/12/2014,B,1398.85,4083,5711504.55,C2236039,ACC,INE415A01038,18-12-2014,09:46:00,1398.85,4083,5711504.55,N,ISIN mismatch
510679,C1127369,ADANIENT,INE423A01024,18-12-2014,09:46:00,20/12/2014,B,445.5,673,299821.5,C2258083,ADANIENT,INE423A01024,18-12-2014,09:46:00,445.5,673,299821.5,Y,Settled
6668261,C1134066,DABUR,INE016A01026,18-12-2014,09:46:00,20/12/2014,B,226.4,2737,619656.8,C2229587,DABUR,INE016A01026,18-12-2014,09:46:00,226.4,2737,619656.8,Y,Settled
